fast,decision,failedcomp,decision_time,intime,round,gender,age,ed,pgg,mturk
0,1,1,17,1,1,1,47,l2,1,1
1,1,1,17,0,1,0,58,l2,1,1
0,1,0,17,1,1,0,31,l2,1,1
0,0.05,1,17,1,1,0,19,l2,1,1
0,0.25,1,17,1,1,1,20,l2,1,1
0,1,0,17,1,1,1,58,l2,1,1
1,0,0,17,0,1,1,29,l2,1,1
0,0.5,1,17,1,1,1,23,l2,1,1
0,1,0,17,1,1,1,30,l2,1,1
1,0.05,1,17,0,1,0,20,l2,1,1
1,0.35,1,17,0,1,1,20,l2,1,1
0,0,0,17,1,1,0,19,l2,1,1
0,1,0,17,1,1,1,21,l2,1,1
0,1,0,17,1,1,0,26,l2,1,1
0,0.25,1,17,1,1,1,22,l2,1,1
1,0.25,0,17,0,1,1,20,l2,1,1
1,1,1,17,0,1,1,45,l2,1,1
0,0,0,17,1,1,0,19,l2,1,1
0,0.05,0,17,1,1,0,22,l2,1,1
0,1,0,17.01,1,1,1,49,l2,1,1
0,0.5,0,17.073,1,1,1,37,l2,1,1
0,0.2,0,17.121,1,1,0,21,l2,0,0
0,1,0,17.277,1,1,0,31,l2,1,1
0,0,1,17.278,1,1,1,20,l2,0,1
0,1,0,17.279,1,1,0,25,l2,0,1
0,1,0,17.295,1,1,1,34,l2,1,1
0,1,0,17.428,1,1,0,21,l2,1,1
0,0.5,0,17.492,1,1,0,22,l2,0,1
0,0,0,17.497,1,1,0,20,l2,1,1
0,1,0,17.52,1,1,1,52,l2,1,1
0,0.5,0,17.552,1,1,1,27,l2,1,1
0,0.5,1,17.584,1,1,0,25,l2,0,1
0,0.5,0,17.632,1,1,0,24,l2,1,1
0,0.25,1,17.854,1,1,0,25,l2,0,1
0,1,1,17.888,1,1,0,62,l2,0,1
0,0,0,17.956,1,1,0,22,l2,0,1
0,0.5,1,17.978,1,1,1,21,l2,0,1
0,1,0,17.986,1,1,0,23,l2,0,1
0,0,1,18,1,1,0,19,l2,0,1
0,0.25,1,18,1,1,1,29,l2,1,1
0,1,0,18,1,1,1,37,l2,1,1
0,1,1,18,1,1,1,61,l2,1,1
1,0.25,1,18,0,1,0,29,l2,1,1
0,0.05,0,18,1,1,0,54,l2,1,1
0,1,0,18,1,1,1,31,l2,1,1
0,1,1,18,1,1,1,49,l2,1,1
1,0,1,18,0,1,1,20,l2,1,1
0,1,0,18,1,1,0,22,l2,1,1
1,0.5,0,18,0,1,0,20,l2,1,1
0,0.45,1,18,1,1,0,23,l2,1,1
0,1,0,18,1,1,1,21,l2,1,1
0,0,0,18,1,1,0,22,l2,1,1
0,0,0,18,1,1,0,19,l2,1,1
0,0.1,0,18,1,1,0,20,l2,1,1
0,0.75,0,18,1,1,0,27,l2,1,1
1,0,1,18,0,1,0,20,l2,1,1
1,0.6,0,18,0,1,1,31,l2,1,1
0,0.35,1,18,1,1,0,23,l2,1,1
1,1,1,18,0,1,1,38,l2,1,1
0,0.25,0,18,1,1,0,22,l2,1,1
0,0.75,0,18,1,1,1,26,l2,1,1
0,1,0,18,1,1,1,49,l2,1,1
1,0.75,1,18,0,1,1,45,l2,1,1
0,0,0,18,1,1,1,32,l2,1,1
0,1,0,18.008,1,1,1,20,l2,1,1
0,0,0,18.064,1,1,0,24,l2,0,1
0,1,1,18.211,1,1,0,21,l2,0,1
0,0.5,0,18.257,1,1,0,22,l2,0,1
0,1,1,18.261,1,1,0,24,l2,0,1
0,1,0,18.323,1,1,1,47,l2,1,1
0,1,0,18.328,1,1,0,33,l2,0,1
0,1,1,18.342,1,1,0,41,l2,1,1
0,1,0,18.361,1,1,1,42,l2,1,1
0,0.5,0,18.366,1,1,1,31,l2,0,1
0,0,0,18.37,1,1,0,43,l2,1,1
0,0.5,0,18.4,1,1,1,33,l2,1,1
0,0.5,0,18.434,1,1,0,21,l2,1,1
0,0,0,18.611,1,1,0,18,l2,0,1
0,0,0,18.641,1,1,1,30,l2,1,1
0,0.75,0,18.692,1,1,0,29,l2,1,1
0,0.25,1,18.698,1,1,0,25,l2,1,1
0,0.5,0,18.819,1,1,1,21,l2,0,1
0,0,1,18.825,1,1,1,28,l2,1,1
0,1,0,18.836,1,1,0,20,l2,0,1
0,0.75,0,18.937,1,1,1,27,l2,1,1
0,1,0,18.939,1,1,0,24,l2,1,1
0,1,1,18.976,1,1,1,34,l2,1,1
1,0.25,0,19,0,1,0,18,l2,1,1
0,0.5,1,19,1,1,1,29,l2,1,1
1,1,0,19,0,1,0,40,l2,0,1
0,1,0,19,1,1,0,23,l2,1,1
0,1,1,19,1,1,1,20,l2,1,1
0,1,0,19,1,1,0,28,l2,1,1
0,1,0,19,1,1,0,35,l2,1,1
1,0.05,1,19,0,1,1,22,l2,1,1
0,0,0,19,1,1,1,22,l2,1,1
0,1,0,19,1,1,0,20,l2,1,1
1,1,0,19,0,1,0,21,l2,1,1
0,1,1,19,1,1,1,48,l2,1,1
1,0.4,1,19,0,1,0,22,l2,1,1
0,1,0,19,1,1,1,48,l2,1,1
0,0.6,0,19,1,1,0,18,l2,1,1
0,0,0,19,1,1,0,52,l2,1,1
0,0.7,1,19,1,1,0,24,l2,1,1
0,0.6,0,19,1,1,0,20,l2,1,1
0,1,0,19,1,1,1,35,l2,1,1
0,0,1,19.044,1,1,0,34,l2,0,1
0,0.75,1,19.095,1,1,0,40,l2,1,1
0,0.75,0,19.255,1,1,0,21,l2,1,1
0,0,0,19.5,1,1,0,19,l2,1,1
0,0.25,0,19.587,1,1,1,31,l2,0,1
0,1,1,19.624,1,1,1,49,l2,1,1
0,0.25,1,19.656,1,1,1,34,l2,1,1
0,0.75,1,19.727,1,1,1,42,l2,1,1
1,0.25,0,20,0,1,1,56,l2,1,1
1,0.15,1,20,0,1,0,25,l2,1,1
0,0,0,20,1,1,1,21,l2,0,1
0,1,0,20,1,1,1,19,l2,0,1
0,0.5,0,20,1,1,0,36,l2,1,1
0,0.25,0,20,1,1,0,29,l2,1,1
0,0.75,1,20,1,1,0,27,l2,1,1
0,0,0,20,1,1,0,20,l2,1,1
1,0,0,20,0,1,0,25,l2,1,1
0,1,1,20,1,1,0,68,l2,1,1
0,1,0,20,1,1,0,18,l2,1,1
0,0.05,1,20,1,1,1,38,l2,1,1
0,0.15,0,20,1,1,1,23,l2,1,1
0,1,0,20,1,1,0,19,l2,1,1
0,0.1,1,20.019,1,1,1,27,l2,0,0
0,0,0,20.049,1,1,0,19,l2,1,1
0,0,0,20.109,1,1,0,19,l2,0,1
0,0.25,1,20.142,1,1,1,26,l2,1,1
0,0.5,1,20.171,1,1,1,48,l2,0,0
0,0.5,0,20.227,1,1,0,23,l2,1,1
0,0.5,0,20.318,1,1,0,42,l2,1,1
0,1,1,20.419,1,1,0,34,l2,0,1
0,1,0,20.447,1,1,0,20,l2,1,1
0,0,0,20.464,1,1,0,35,l2,0,1
0,0.5,1,20.653,1,1,1,54,l2,0,0
0,0,0,20.689,1,1,0,42,l2,1,1
0,0,0,20.922,1,1,0,26,l2,1,1
0,0.45,0,21,1,1,0,18,l2,1,1
0,0.75,1,21,1,1,0,19,l2,1,1
1,1,1,21,0,1,1,88,l2,1,1
1,0.05,0,21,0,1,1,18,l2,1,1
0,0.25,0,21,1,1,1,35,l2,1,1
1,0.05,1,21,0,1,0,19,l2,0,1
0,1,0,21,1,1,1,39,l2,0,1
0,0,0,21,1,1,0,31,l2,0,1
0,1,0,21,1,1,0,20,l2,1,1
0,0.15,0,21,1,1,1,28,l2,1,1
0,1,1,21,1,1,1,54,l2,1,1
1,0.4,1,21,0,1,1,28,l2,1,1
0,0.25,1,21,1,1,0,47,l2,1,1
0,0.05,1,21,1,1,1,21,l2,1,1
0,1,0,21,1,1,1,27,l2,1,1
0,0.25,0,21,1,1,0,27,l2,1,1
0,1,0,21,1,1,1,28,l2,1,1
0,1,1,21,1,1,1,33,l2,1,1
0,1,0,21,1,1,1,29,l2,1,1
0,0.25,0,21,1,1,1,23,l2,1,1
0,1,0,21.003,1,1,0,33,l2,0,1
0,0,0,21.072,1,1,0,20,l2,0,1
0,0.5,1,21.101,1,1,1,19,l2,1,1
0,0,0,21.203,1,1,0,41,l2,0,1
0,0.75,0,21.319,1,1,0,21,l2,1,1
0,1,0,21.397,1,1,0,23,l2,0,1
0,0.75,0,21.433,1,1,0,27,l2,1,1
0,0.75,0,21.597,1,1,0,27,l2,1,1
0,0.5,0,21.773,1,1,0,23,l2,0,0
0,1,0,21.783,1,1,0,30,l2,1,1
0,1,1,21.792,1,1,1,48,l2,0,1
0,0.5,0,21.831,1,1,0,35,l2,0,1
1,0.7,1,22,0,1,0,19,l2,1,1
0,0,0,22,1,1,0,18,l2,1,1
0,0.75,0,22,1,1,1,54,l2,1,1
0,0.75,1,22,1,1,1,28,l2,1,1
1,0.5,0,22,0,1,1,19,l2,1,1
0,1,0,22,1,1,1,29,l2,0,1
0,0,0,22,1,1,1,26,l2,0,1
0,0.75,1,22,1,1,0,33,l2,1,1
1,0.25,0,22,0,1,1,22,l2,1,1
0,0.6,1,22,1,1,1,47,l2,1,1
0,1,0,22,1,1,1,24,l2,1,1
0,1,1,22,1,1,0,28,l2,1,1
1,0.15,1,22,0,1,0,23,l2,1,1
0,0.25,0,22,1,1,0,28,l2,1,1
0,0.6,0,22,1,1,0,23,l2,1,1
0,0.4,0,22,1,1,1,21,l2,1,1
1,0.25,1,22,0,1,1,23,l2,1,1
1,0.35,0,22,0,1,1,50,l2,1,1
0,1,0,22,1,1,0,25,l2,1,1
0,0,1,22.108,1,1,0,22,l2,0,1
0,0,1,22.192,1,1,0,32,l2,0,1
0,0.5,0,22.215,1,1,0,25,l2,1,1
0,1,0,22.261,1,1,1,26,l2,1,1
0,0,0,22.281,1,1,1,27,l2,1,1
0,0.5,0,22.361,1,1,0,37,l2,1,1
0,0.5,0,22.464,1,1,0,45,l2,1,1
0,1,0,22.735,1,1,0,24,l2,0,1
0,0,0,22.869,1,1,0,27,l2,0,1
0,0.75,0,23,1,1,1,22,l2,1,1
0,1,0,23,1,1,0,18,l2,1,1
0,0,0,23,1,1,0,40,l2,1,1
0,1,1,23,1,1,1,59,l2,1,1
0,0.5,0,23,1,1,1,33,l2,1,1
1,0.75,0,23,0,1,1,36,l2,1,1
0,0.05,1,23,1,1,0,23,l2,1,1
0,1,0,23,1,1,0,23,l2,1,1
0,0,0,23,1,1,0,19,l2,1,1
0,1,0,23,1,1,1,38,l2,1,1
1,1,0,23,0,1,1,23,l2,1,1
0,0.75,0,23,1,1,1,21,l2,1,1
0,1,0,23,1,1,0,40,l2,1,1
0,1,1,23,1,1,0,25,l2,1,1
0,1,0,23,1,1,1,19,l2,1,1
0,0,0,23,1,1,0,37,l2,1,1
0,1,0,23,1,1,0,30,l2,1,1
0,0,0,23,1,1,0,24,l2,1,1
0,0.5,0,23.058,1,1,1,19,l2,0,1
0,0.5,0,23.133,1,1,1,35,l2,0,1
0,1,0,23.407,1,1,1,20,l2,0,1
0,1,0,23.51,1,1,0,26,l2,1,1
0,1,0,23.545,1,1,0,21,l2,1,1
0,0.25,0,23.724,1,1,0,26,l2,0,1
0,0.5,0,23.904,1,1,1,39,l2,1,1
0,1,0,24,1,1,0,27,l2,1,1
0,0.5,0,24,1,1,1,41,l2,1,1
0,0.75,0,24,1,1,0,26,l2,1,1
1,1,0,24,0,1,0,26,l2,1,1
0,0.75,0,24,1,1,0,19,l2,1,1
0,1,0,24,1,1,0,45,l2,1,1
0,0.25,1,24,1,1,0,23,l2,1,1
0,0.5,1,24,1,1,1,34,l2,1,1
0,0.5,0,24,1,1,1,21,l2,1,1
0,0,0,24,1,1,0,41,l2,1,1
0,1,0,24,1,1,0,19,l2,1,1
0,0.1,0,24,1,1,1,37,l2,1,1
0,0.5,0,24,1,1,1,21,l2,1,1
0,0,0,24,1,1,1,22,l2,1,1
0,0.5,0,24,1,1,0,54,l2,1,1
0,1,0,24,1,1,1,53,l2,1,1
0,0,0,24,1,1,0,18,l2,1,1
0,1,0,24,1,1,0,24,l2,1,1
0,1,0,24.076,1,1,0,26,l2,1,1
0,0.5,0,24.109,1,1,1,34,l2,0,1
0,1,0,24.351,1,1,1,36,l2,0,1
0,0,0,24.38,1,1,0,18,l2,0,1
0,1,0,24.543,1,1,0,23,l2,0,1
0,0,0,24.656,1,1,0,19,l2,1,1
0,0,1,24.741,1,1,1,63,l2,0,0
0,0.25,0,24.823,1,1,1,43,l2,0,1
0,0.5,0,24.877,1,1,1,40,l2,1,1
0,1,0,24.92,1,1,0,19,l2,1,1
0,0.25,1,24.971,1,1,1,25,l2,1,1
0,1,1,25,1,1,1,37,l2,1,1
0,0,0,25,1,1,1,30,l2,1,1
0,0.5,0,25,1,1,0,21,l2,1,1
0,1,0,25,1,1,1,19,l2,1,1
0,0.25,1,25,1,1,1,29,l2,1,1
0,0.25,0,25,1,1,0,19,l2,1,1
0,1,0,25,1,1,0,21,l2,1,1
0,0,0,25,1,1,1,34,l2,1,1
0,0,0,25,1,1,0,42,l2,1,1
0,0.25,0,25,1,1,0,49,l2,1,1
0,1,0,25,1,1,0,22,l2,1,1
0,1,1,25,1,1,0,40,l2,1,1
0,1,0,25,1,1,0,22,l2,1,1
0,1,0,25,1,1,1,42,l2,1,1
0,0,0,25.099,1,1,0,21,l2,0,1
0,0,0,25.16,1,1,0,19,l2,1,1
0,0.5,1,25.433,1,1,1,54,l2,0,0
0,0,0,25.538,1,1,0,59,l2,1,1
0,0,0,25.569,1,1,1,63,l2,1,1
0,1,0,25.64,1,1,0,34,l2,1,1
0,1,1,25.97,1,1,1,56,l2,1,1
0,0.25,0,25.973,1,1,0,28,l2,0,1
0,0.5,1,26,1,1,0,19,l2,1,1
0,1,0,26,1,1,0,21,l2,0,1
0,1,0,26,1,1,1,20,l2,0,1
0,1,1,26,1,1,1,24,l2,1,1
0,0.3,0,26,1,1,0,24,l2,1,1
0,0,0,26,1,1,1,20,l2,1,1
0,1,0,26,1,1,1,45,l2,1,1
0,1,0,26,1,1,0,33,l2,1,1
0,0,0,26,1,1,0,27,l2,1,1
0,1,1,26.038,1,1,0,28,l2,0,1
0,0.5,0,26.35,1,1,0,24,l2,0,1
0,1,0,26.578,1,1,0,63,l2,0,1
0,1,0,27,1,1,1,32,l2,1,1
1,0.25,0,27,0,1,0,53,l2,1,1
0,1,1,27,1,1,1,55,l2,1,1
0,0.5,0,27,1,1,1,22,l2,1,1
0,0,0,27,1,1,1,29,l2,1,1
0,0.65,1,27,1,1,1,20,l2,1,1
0,0,0,27,1,1,1,33,l2,1,1
0,0,0,27,1,1,0,30,l2,1,1
0,1,1,27,1,1,0,26,l2,1,1
0,0,0,27,1,1,0,33,l2,1,1
0,1,0,27,1,1,1,25,l2,1,1
0,0,0,27,1,1,0,20,l2,1,1
0,0,0,27,1,1,1,29,l2,1,1
0,1,1,27.315,1,1,0,24,l2,1,1
0,1,0,27.586,1,1,1,62,l2,1,1
0,0,0,27.746,1,1,0,30,l2,0,1
0,1,0,28,1,1,0,19,l2,1,1
0,0.5,0,28,1,1,0,26,l2,1,1
0,0,0,28,1,1,1,28,l2,1,1
0,0,0,28,1,1,0,28,l2,1,1
0,1,1,28,1,1,1,40,l2,1,1
0,1,0,28,1,1,1,22,l2,1,1
0,0.5,0,28.549,1,1,1,23,l2,1,1
0,1,0,29,1,1,0,21,l2,1,1
0,1,0,29,1,1,1,23,l2,0,1
0,1,0,29,1,1,1,28,l2,0,1
0,1,0,29,1,1,0,50,l2,1,1
0,1,0,29,1,1,1,39,l2,1,1
0,0,0,29,1,1,1,47,l2,1,1
0,0,0,29,1,1,0,21,l2,1,1
0,0,0,29,1,1,1,42,l2,1,1
0,0.5,0,29,1,1,0,35,l2,1,1
0,0.5,0,29,1,1,1,31,l2,1,1
0,1,1,29,1,1,0,26,l2,1,1
0,1,0,29,1,1,0,19,l2,1,1
0,0.25,0,29,1,1,0,19,l2,1,1
0,1,0,29,1,1,0,21,l2,1,1
0,0.5,0,29.267,1,1,1,54,l2,0,1
0,0.3,0,29.571,1,1,1,21,l2,0,0
0,0,0,29.975,1,1,1,31,l2,1,1
0,0.5,0,29.981,1,1,0,41,l2,1,1
0,1,0,30,1,1,1,40,l2,1,1
0,0,0,30,1,1,0,24,l2,1,1
0,0.25,0,30,1,1,1,34,l2,1,1
0,0,0,30,1,1,1,21,l2,1,1
0,0,0,30,1,1,1,42,l2,1,1
0,1,0,30,1,1,0,32,l2,1,1
0,1,0,30,1,1,0,28,l2,1,1
0,1,0,30,1,1,1,31,l2,1,1
0,1,0,30,1,1,0,18,l2,1,1
0,0.5,0,30.243,1,1,1,31,l2,0,1
0,0.5,0,30.628,1,1,0,21,l2,1,1
0,1,0,30.757,1,1,0,32,l2,1,1
0,1,0,31,1,1,0,44,l2,1,1
1,0,0,31,0,1,1,21,l2,1,1
0,1,0,31,1,1,0,19,l2,1,1
0,1,0,31,1,1,1,36,l2,1,1
0,0.4,0,31,1,1,0,36,l2,1,1
0,0.75,1,31,1,1,1,41,l2,1,1
0,1,0,31,1,1,0,21,l2,1,1
0,1,0,31,1,1,1,37,l2,1,1
0,1,0,31,1,1,0,32,l2,1,1
0,0.5,0,31,1,1,0,23,l2,1,1
0,0.5,0,31,1,1,1,22,l2,1,1
0,1,0,31,1,1,0,28,l2,1,1
0,1,0,31.843,1,1,0,23,l2,1,1
0,0.9,1,32,1,1,0,25,l2,1,1
0,0,0,32,1,1,0,23,l2,0,1
0,0.5,0,32,1,1,0,20,l2,1,1
0,1,1,32,1,1,1,55,l2,1,1
0,1,1,32,1,1,1,52,l2,1,1
1,1,0,32,0,1,1,32,l2,1,1
0,0.2,0,32,1,1,0,18,l2,1,1
0,1,0,32,1,1,1,30,l2,1,1
0,0.05,1,32,1,1,0,57,l2,1,1
0,0.25,0,32,1,1,0,19,l2,1,1
0,1,0,32,1,1,1,40,l2,1,1
0,1,1,32,1,1,1,22,l2,1,1
0,0.65,1,32,1,1,0,22,l2,1,1
0,1,0,32,1,1,1,33,l2,1,1
0,1,0,32,1,1,0,19,l2,1,1
0,0.25,0,32.408,1,1,1,29,l2,1,1
0,1,0,32.956,1,1,0,22,l2,0,1
0,1,0,33,1,1,1,20,l2,1,1
0,1,0,33,1,1,0,24,l2,1,1
0,0.5,0,33,1,1,1,47,l2,1,1
0,0,0,33,1,1,1,27,l2,1,1
0,1,0,33,1,1,1,48,l2,1,1
1,1,0,33,0,1,1,54,l2,1,1
0,0.5,0,33,1,1,0,23,l2,1,1
0,0,0,33,1,1,0,21,l2,1,1
0,0,0,33,1,1,0,42,l2,1,1
0,1,1,33,1,1,1,29,l2,1,1
0,0.5,0,33.08,1,1,1,19,l2,1,1
0,0,1,33.403,1,1,1,40,l2,0,1
0,0,0,33.933,1,1,1,21,l2,1,1
0,1,0,34,1,1,0,35,l2,1,1
0,0,0,34,1,1,0,40,l2,0,1
0,0,0,34,1,1,1,38,l2,1,1
1,0.05,0,34,0,1,0,28,l2,1,1
0,0,0,34,1,1,1,36,l2,1,1
0,1,0,34,1,1,1,60,l2,1,1
0,1,0,34,1,1,1,18,l2,1,1
0,0,0,34,1,1,0,31,l2,1,1
0,1,0,34,1,1,0,35,l2,1,1
0,1,1,34.185,1,1,0,27,l2,0,1
0,0.75,0,34.331,1,1,0,21,l2,1,1
0,1,1,34.552,1,1,1,33,l2,1,1
0,1,0,35,1,1,1,21,l2,1,1
0,0.5,0,35,1,1,0,20,l2,1,1
0,0.8,1,35,1,1,1,23,l2,1,1
0,0.5,0,35,1,1,1,20,l2,1,1
0,0.35,1,35,1,1,0,20,l2,1,1
0,1,1,35,1,1,1,19,l2,1,1
0,0.75,1,35,1,1,1,29,l2,1,1
0,1,0,35,1,1,1,30,l2,1,1
0,0,0,35,1,1,0,29,l2,1,1
0,0,0,35,1,1,1,32,l2,1,1
0,0.4,0,35,1,1,1,19,l2,1,1
0,0.25,0,35,1,1,1,29,l2,1,1
0,0.05,1,36,1,1,0,19,l2,1,1
0,1,1,36,1,1,0,22,l2,1,1
0,0.5,1,36,1,1,1,44,l2,1,1
0,1,0,36,1,1,1,29,l2,1,1
0,0.5,0,36,1,1,0,26,l2,1,1
0,1,0,36,1,1,1,38,l2,1,1
0,1,0,36.412,1,1,1,38,l2,1,1
0,0,0,36.52,1,1,0,22,l2,0,1
0,1,0,36.966,1,1,0,23,l2,1,1
0,0,0,37,1,1,1,37,l2,1,1
0,0.25,1,37,1,1,1,20,l2,1,1
0,0,0,37,1,1,1,61,l2,1,1
0,1,0,38,1,1,0,35,l2,1,1
0,0.9,0,38,1,1,1,23,l2,1,1
0,0.75,0,38.794,1,1,1,20,l2,1,1
0,1,0,39,1,1,0,49,l2,0,1
1,0.25,0,39,0,1,0,19,l2,1,1
0,0.5,1,39,1,1,1,53,l2,1,1
0,0,0,39,1,1,1,33,l2,1,1
0,0,0,39,1,1,0,32,l2,1,1
0,0.55,0,39,1,1,0,43,l2,1,1
0,0.375,0,40,1,1,1,25,l2,0,1
0,1,1,40,1,1,1,46,l2,1,1
0,0,0,40,1,1,1,26,l2,1,1
0,1,0,40,1,1,0,49,l2,1,1
0,0,0,41,1,1,0,26,l2,1,1
0,0,0,41,1,1,0,45,l2,1,1
0,0,0,41,1,1,0,35,l2,1,1
0,1,0,42,1,1,1,24,l2,0,1
0,0.25,0,42,1,1,0,30,l2,1,1
0,0.75,1,42,1,1,0,22,l2,1,1
0,0.65,0,42,1,1,0,38,l2,1,1
0,0.5,0,42,1,1,0,23,l2,1,1
0,0,0,43,1,1,0,54,l2,0,1
0,1,0,43,1,1,0,21,l2,0,1
0,0,0,43,1,1,0,25,l2,1,1
0,0.35,0,43,1,1,0,20,l2,1,1
0,0.5,0,43,1,1,1,39,l2,1,1
0,0,0,43,1,1,0,25,l2,1,1
0,0,0,43,1,1,0,30,l2,1,1
0,1,0,43.577,1,1,1,34,l2,1,1
0,0,0,44,1,1,0,36,l2,1,1
0,0,0,44,1,1,1,41,l2,1,1
0,1,0,45,1,1,1,26,l2,1,1
0,1,0,45,1,1,1,21,l2,1,1
0,0,0,45,1,1,1,20,l2,1,1
0,1,0,46,1,1,1,49,l2,1,1
0,1,0,46,1,1,0,21,l2,1,1
0,0,0,46,1,1,0,19,l2,1,1
0,0.5,0,46,1,1,1,21,l2,1,1
0,0.5,0,46,1,1,1,42,l2,1,1
0,1,0,46,1,1,0,37,l2,1,1
0,0.25,0,47,1,1,1,26,l2,1,1
0,0,0,47,1,1,0,33,l2,1,1
0,1,1,47,1,1,0,22,l2,1,1
0,0.2,1,48,1,1,0,19,l2,1,1
0,0.75,0,48,1,1,1,21,l2,1,1
1,1,0,48,0,1,1,56,l2,1,1
0,0.25,0,49,1,1,0,27,l2,1,1
0,1,0,49,1,1,0,35,l2,1,1
0,0.5,0,50,1,1,1,33,l2,1,1
1,0.5,1,51,0,1,0,19,l2,1,1
0,1,0,51,1,1,0,32,l2,1,1
0,0.75,1,52,1,1,1,60,l2,1,1
0,1,0,52,1,1,0,22,l2,1,1
0,0.15,1,53,1,1,0,35,l2,1,1
0,1,0,56,1,1,0,19,l2,1,1
0,1,0,56,1,1,1,26,l2,1,1
0,0.25,0,57,1,1,1,24,l2,1,1
0,1,0,57,1,1,0,20,l2,1,1
0,0.25,0,57,1,1,1,23,l2,1,1
0,0.75,0,57.875,1,1,1,34,l2,1,1
0,0,0,58,1,1,1,38,l2,1,1
0,1,1,58,1,1,0,48,l2,1,1
0,0,0,59.57,1,1,1,34,l2,1,1
0,1,0,60,1,1,1,24,l2,1,1
0,0,0,61,1,1,0,33,l2,1,1
0,0.3,0,63,1,1,0,25,l2,1,1
0,0,0,64,1,1,1,25,l2,0,1
0,0.4,0,66,1,1,0,29,l2,1,1
0,1,0,70,1,1,0,37,l2,1,1
0,0.7,0,71,1,1,1,18,l2,1,1
0,0.75,0,72,1,1,0,20,l2,1,1
0,0,0,73,1,1,0,19,l2,1,1
0,0.5,1,74,1,1,1,31,l2,1,1
0,0.5,1,78.67,1,1,0,21,l2,0,1
0,0.5,0,80,1,1,0,23,l2,0,1
0,0.1,1,80,1,1,0,41,l2,1,1
0,0.4,0,82,1,1,1,20,l2,1,1
0,0.5,0,82,1,1,1,28,l2,1,1
0,0.5,1,84,1,1,0,27,l2,1,1
0,0.5,0,84,1,1,0,23,l2,1,1
0,0,0,94,1,1,1,49,l2,1,1
0,1,0,95,1,1,1,32,l2,1,1
0,0.3,1,127,1,1,0,36,l2,1,1
0,1,0,127,1,1,0,26,l2,1,1
0,0.15,0,167,1,1,1,39,l2,1,1
0,0.5,1,169,1,1,0,21,l2,1,1
1,0.85,1,197,0,1,0,35,l2,1,1
0,0,0,204,1,1,1,24,l2,1,1
1,0.6,1,1756,0,1,0,26,l2,1,1
0,0,0,,,1,0,20,l2,1,1
1,0.5,1,,,1,0,23,l2,1,1
0,0,0,,,1,1,34,l2,1,1
1,0,0,,,1,1,22,l2,1,1
0,1,0,,,1,1,38,l2,1,1
0,0,0,,,1,0,36,l2,1,1
0,1,1,,,1,0,33,l2,1,1
1,0,0,,,1,1,35,l2,1,1
1,0,0,,,1,0,21,l2,1,1
1,0,0,,,1,1,29,l2,1,1
1,0,0,,,1,0,26,l2,1,1
1,0.7,1,,,1,1,56,l2,1,1
1,0,0,,,1,0,24,l2,1,1
1,0.5,0,,,1,1,48,l2,1,1
1,1,1,,,1,0,21,l2,1,1
0,0.5,0,,,1,1,51,l2,1,1
1,1,0,,,1,0,35,l2,1,1
1,0.6,1,,,1,1,22,l2,1,1
0,0.5,1,,,1,1,20,l2,1,1
0,0,0,,,1,1,24,l2,1,1
1,0.5,0,,,1,1,47,l2,1,1
0,0.5,1,,,1,1,56,l2,1,1
1,0.5,1,,,1,0,20,l2,0,1
1,0.5,0,,,1,0,41,l2,0,1
1,1,0,,,1,0,23,l2,0,1
1,0,0,1,1,9,0,19,l3,1,0
1,0.075,0,1,1,12,0,19,l3,1,0
1,0,0,1,1,4,0,21,l3,1,0
1,0,0,1,1,7,0,21,l3,1,0
1,0,0,1,1,7,0,19,l3,1,0
1,0,0,1,1,10,0,19,l3,1,0
1,0,0,1,1,12,0,19,l3,1,0
1,0.075,0,1,1,15,0,19,l3,1,0
1,0,0,1,1,6,0,19,l3,1,0
1,0,0,1,1,10,0,19,l3,1,0
1,0.025,0,1,1,15,0,19,l3,1,0
1,0,0,1,1,13,1,20,l3,1,0
1,0,0,1,1,4,0,21,l3,1,0
1,0,0,1,1,5,0,21,l3,1,0
1,0,0,1,1,6,0,21,l3,1,0
1,0,0,1,1,7,0,21,l3,1,0
1,0,0,1,1,8,0,21,l3,1,0
1,0,0,1,1,9,0,21,l3,1,0
1,0,0,1,1,10,0,21,l3,1,0
1,0,0,1,1,11,0,21,l3,1,0
1,0,0,1,1,12,0,21,l3,1,0
1,0,0,1,1,14,0,21,l3,1,0
1,0,0,1,1,6,0,25,l3,1,0
1,0,0,1,1,9,0,25,l3,1,0
1,0,0,1,1,11,0,25,l3,1,0
1,0,0,1,1,12,0,25,l3,1,0
1,0,0,1,1,14,0,25,l3,1,0
1,0,0,1,1,15,0,25,l3,1,0
1,0,0,1,1,10,1,21,l3,1,0
1,0,0,1,1,12,1,21,l3,1,0
1,0,0,1,1,13,1,21,l3,1,0
1,0,0,1,1,15,1,21,l3,1,0
1,1,0,1,1,5,0,21,l3,1,0
1,0,0,1,1,7,0,21,l3,1,0
1,0,0,1,1,9,0,21,l3,1,0
1,0,0,1,1,11,0,21,l3,1,0
1,0,0,1,1,12,0,21,l3,1,0
1,0,0,1,1,13,0,21,l3,1,0
1,0,0,1,1,14,0,21,l3,1,0
1,0,0,1,1,15,0,21,l3,1,0
1,0,0,1,1,15,1,20,l3,1,0
1,0.25,0,1,1,8,1,21,l3,1,0
